posądzać, posądzić	to accuse	-am -asz, -dzę -dzisz<br>posądzać kogoś (accusative) o coś (accusative) - to accuse somebody of something
warunek	condition, term	Gsg: warunku<br />postawić warunek - to make a condition<br />pod warunkiem - on the condition that / provided that<br />warunki pogodowe - weather conditions
Morze Czarne	the Black sea	
kopać, kopnąć	to kick	"-pię -piesz, -nę -niesz<br />Kopnął mnie w kostkę - He kicked me on the shin<br />See also ""kopać"""
puszczać, puścić	to release, to let go	-am -asz, -szczę -ścisz<br />puszczać korzenie - to take root<br />puszczać coś mimo uszu - to let something pass<br />puszczać w obieg - to circulate, to put into circulation<br />puszczać oczko do (+ genitive) - to wink at...
bajka	tale, fairy tale, fable, story	
sugerować, zasugerować	to suggest, to imply; to be influenced (~się)	-uję -ujesz<br />sugerować coś komuś - to suggest something to somebody<br>sugerować się (+ instrumental) - to be influenced by...
ogólnokrajowy	countrywide, nationwide	
brutalny (brutalniejszy, najbrutalniejszy)	brutal (more brutal, the most brutal)	
bogacz, bogaczka	rich person	
podświadomy	subconscious (adj)	
załącznik	attachment, enclosure (e.g. to e-mail)	Gsg: -a
serbski	Serbian (attr, language)	
zjazd	convention, conference; downhill ride; exit (from highway)	Gsg: -u, Lsg: zjeździe
kierunek	direction, trend, specialization (e.g. major at university)	Gsg: kierunku<br />w kierunku (+ genitive) - towards<br />w kierunku zachodnim - to the west<br />w przeciwnym kierunku - in the opposite direction
gasić, zgasić	to extinguish (fire); to turn off (light); to quench (thirst)	-szę -sisz gaś
napięty	tense, strained, tight	
wspominać, wspomnieć	to reminisce; to mention	-am -asz, -mnę -mnisz<br />nie wspominając o (+ locative) - not to mention...<br />wspominać stare, dobre czasy - to remember the good old times<br />wspomnisz moje słowa - mark my words
zakurzony	dusty	
dziewczęcy	girl's, girlish	
kucharz, kucharka	cook (n)	
jogging	jogging	"pronounced ""dżogink"""
otrzymywać, otrzymać	to receive, to obtain	-muję -mujesz, -am -asz<br />otrzymać spadek - to receive an inheritance<br />otrzymać coś w spadku - to inherit something<br />otrzymać wiadomości od kogoś - to receive news from somebody<br />otrzymać dyplom - to graduate
wychowywać, wychować	to raise, to bring up, to rear	-uję -ujesz, -am -asz
składka	collection, contribution (of money)	składka członkowska - membership fee<br />składka ubezpieczeniowa - insurance premium<br />składka na fundusz emerytalny - pension fund
Tunezja	Tunisia	
niechybny	unavoidable, inescapable	
oprawka	frame (of glasses); rim; bracket, socket, holder	oprawka żarówki - lamp socket
ustrój	system (political or biological)	Gsg: -u
dąb	oak (n)	Gsg: dębu
faktura	invoice; texture	
kolekcja	collection	
tort	cake (layer)	Gsg: -u<br />tort urodzinowy - birthday cake
kuc	pony	Gsg: kuca
przyrządzać, przyrządzić	to prepare, to make ready	-am -asz, -dzę -dzisz<br />usually about food
mózg	brain	Gsg: mózgu
bezdomny	homeless (adj)	ludzie bezdomni - homeless people
publiczność	the public, the audience	
przestępczy	criminal (adj)	organizacja przestępcza - criminal organization
winogrono	grape	
pirania	piranha	Gsg: -ii
ograniczony	limited, restricted	
wschodzić, wzejść	to rise (sun, moon...); to sprout	-dzę -dzisz, -dę -dziesz
Bruksela	Brussels	adj: brukselski
etyczny	ethical	
pustynia	desert, wilderness	Gsg: -i
Malta	Malta	
aspiracja	aspiration	mieć wysokie aspiracje - to have high aspirations
bronić, obronić	to defend, to stand up for	-nię -nisz<br />bronić kogoś/czegoś przed kimś/czymś - to defend somebody/something against somebody/something<br />Broń Boże - God forbid
przytrafiać się	to happen, to befall (vi)	-iam -iasz
narciarstwo, jazda na nartach	skiing	narciarstwo zjazdowe - downhill skiing<br />narciarstwo biegowe - cross-country skiing
wspomnienie	recollection, memory; memoir	żyć wspomnieniami - to live on memories<br />wspomnienie pośmiertne - obituary
wydanie	edition, release	
biznesmen, biznesmenka	businessman, businesswoman	Npl of biznesmen: biznesmeni
diabeł	devil	Gsg: diabła, Dsg: diabłu
sklasyfikowany	classified	Classified as in categorized, not something made secret
formalny	formal	
lecznictwo	health care, therapeutics	
senat	senate	Gsg: -u<br />the upper house of the Polish parliament
zapowiedź (f)	declaration; omen; forecast	bez zapowiedzi - unannounced
karambol	pile-up, multiple crash; carom billiards	Gsg: -u
taryfa	tariff	
buddyzm	Buddhism	Gsg: -u
wściekły	furious, rabid	
myjnia	wash (carwash)	Gsg: -i
składowisko odpadów, wysypisko śmieci, śmietnisko	refuse dump, garbage dump	
gips	plaster (of Paris)	Gsg: -u
puzon	trombone	Gsg: -u
objaśnienie	explanation, clarification; comment (e.g. judge's)	
korek	cork, stopper; traffic jam	Gsg: korka<br>korki (korepetycje) - private lessons
tyczka	pole, perch	
słupek	post, stake, column, goal post	Gsg: słupka
gniewać	to anger (vi)	-am -asz<br />gniewać się na kogoś - to be angry at/with somebody
dal (f)	distance	Gsg: -i<br />skok w dal - long jump<br />w dali - in the distance<br />z dala - from afar<br />z dala od (+ genitive) - far (away) from...
zewnętrzny	outside, exterior, external	do użytku zewnętrznego - for external use
uczta	feast, banquet	
piła	saw	"saw machines also called ""pilarka""<br />piła łańcuchowa - chain saw<br />piła tarczowa - circular saw"
kosmita	extraterrestrial, alien (n)	
lizak	lollipop	Gsg: -a
słoń	elephant	Gsg: słonia, Npl: słonie, Gpl: słoni
kontrowersyjny	controversial	
wybryk	prank, acting up, whim	Gsg: -u<br />wybryk natury - freak of nature
osa	wasp	
sylaba	syllable	
zabójca	murderer, assassin, killer	
gospodarka	economy (e.g. global/private economy)	"For economy as is husbandry/thrift see ""ekonomia"""
Słoweniec, Słowenka	Slovene (person)	Npl of Słoweniec: Słoweńcy
badawczy	research; searching, scrutinizing (adj)	prace badawcze - research<br>zespół badawczy - research team<br>badawcze spojrzenie - searching look
przypisywać, przypisać	to ascribe	-suję -sujesz, -szę -szesz<br />przypisywać komuś winę - to accuse somebody
sieć	net, network, grid	sieć intryg - web of intrigues<br>sieć komputerowa - (computer) network<br>zarzucać sieć - to cast a net
ortografia	orthography, spelling	
afgański	Afghan (attr)	
skrzywdzony	wronged, harmed	
wchłaniać, wchłonąć	to absorb, to take in	-iam -iasz, -nę -niesz
Tajlandia	Thailand	Gsg: -ii
złoto	gold (n)	kopalnia złota - gold mine<br>gorączka złota - gold rush<br>nie wszystko złoto, co się świeci - all that glitters is not gold<br>osiemnastokaratowe złoto - 18-carat gold
katastrofalny	catastrophic, disastrous	
aplikacja	application; probation, apprenticeship, training	
nieodparty, nieprzeparty	irresistible	
gmach	building (large and fancy)	Gsg: -u
ultimatum (n)	ultimatum	indeclinable in the singular
jadać	to eat (vf)	-am -asz
Rumun, Rumunka	Romanian (person)	Npl of Rumun: Rumuni
zmierzch	twilight, dusk	Gsg: -u
uprzejmy	kind, polite, obliging	
Jowisz	Jupiter	Gsg: -a
pióro	feather; feather pen	
posiadacz, posiadaczka	owner, holder, bearer	posiadacz akcji - equity holder<br>posiadacz czeku - bearer of a cheque
widoczność	visibility	
mosiądz	brass (metal) (n)	Gsg: mosiędzu
kwas, kwasek	acid	Gsg: -u<br />kwas/kwasek cytrynowy - citric acid<br />kwas siarkowy - sulphuric acid<br />kwas tłuszczowy - fatty acid
gorliwy	zealous, fervant	
pośrednictwo	agency; mediation	za pośrednictwem (+ genitive) - by/through the agency of...<br />pośrednictwo handlowe - intermediate trade<br />biuro pośrednictwa pracy - job centre, employment agency<br />prosić kogoś o pośrednictwo - to ask somebody for mediation<br />za pośrednictwem telewizji - by means of TV
Fin, Finka	Finn (person from Finland)	Npl of Fin: Finowie
publikować, opublikować	to publish	-kuję -kujesz
fundusz	fund	Gsg: -u
farsz	stuffing, filling (food)	Gsg: -u
korzystny	advantageous, beneficial, favourable	korzystny dla kogoś - favourable to somebody<br />mieć korzystne zdanie o kimś - to think highly of somebody
kombinacja	combination, mix, blend; scheme	
parter	ground floor	Gsg: -u<br>na parterze - on the ground floor
nieletni	juvenile, under-age	
piłka nożna	football	grać w piłkę nożną - to play football
rówieśnik, rówieśniczka	a person of similar age	
gniewny	angry	
rozstrzygnięty	settled, decided	
baron, baronowa	baron, baroness	baronowa declined as an adjective
ryzykować, zaryzykować	to risk	-kuję -kujesz<br />ryzykować głową/życie(m) - to risk one's life<br />ryzykować jakąś kwotę - to stake a sum
kapusta	cabbage	
nerwowy	nervous	
wzniesienie	hill, elevation	
filiżanka	cup, cupful	
zakręt	turn, turning, bend, corner	Gsg: -u<br />za zakrętem - round the corner<br />na zakręcie - on a bend<br />ostry zakręt - sharp curve<br />zakręt w lewo/prawo - left/right turn<br />brać zakręt - to take a turn
fiszka	index card	
skandynawski	Scandinavian	
pogarszać, pogorszyć	to worsen, to make worse	-am -asz, -szę -szysz<br>To tylko pogorszy sprawę - It will only make things worse<br />pogarszać się, pogorszyć się - to worsen, to deteriorate (intransitive)<br>warunki się pogorszyły - the conditions got worse
zaspany	groggy, sleepy	
sprzątać, sprzątnąć/posprzątać/wysprzątać	to clean, to tidy up	-am -asz, -nę -niesz / -am -asz / -am -asz
doktryna	doctrine	
więzić, uwięzić	to imprison, to incarcerate	-żę -zisz więź
rozbawiać, rozbawić	to amuse, to enliven	-iam -iasz, -wię -wisz
odkurzacz	vacuum cleaner	Gsg: -a
nowość	novelty, newness, new (e.g. product)	
maskarada	masquerade	
kremowy	creamy, cream; cream-coloured (adj)	
kibic	fan, supporter, follower (sports)	Npl: kibice
bramka	goal (sports); gate	
twórca	creator, originator	
przybity	depressed, downcast	
ojciec chrzestny	godfather	
zawór	valve, tap	Gsg: zaworu
portugalski	Portuguese (attr, language)	
łagier	prison camp, labour camp	Gsg: łagru, Npl: łagry
burak	beetroot	Gsg: -a
por	leek; pore	Gsg: -a
dno	bottom, floor (e.g. of cave), sea bed	Gsg: dna, Isg: dnem, Lsg: dnie&nbsp;&nbsp;Gpl: den, Dpl: dnom, Ipl: dnami<br>do dna! - bottoms up!<br>drugie dno - hidden meaning<br>pójść na dno - to go down<br>wypić do dna - to drink up
sygnalizacja świetlna	traffic lights	
płód	foetus	Gsg: płodu<br />płody - fruit, brainchild<br />płody rolne - farm produce<br />płody chorobliwej wyobraźni - product of a sick imagination<br />płody ziemi - gifts of the earth
baczność	attention	baczność! - attention!<br>stać na baczność - to stand at attention<br>mieć się na baczności przed (+ instrumental) - to be on one's guard against...
niepowtarzalny	unique, inimitable	
zaskakujący	surprising	
zajmujący	interesting, absorbing	
siedziba	seat, abode	
pomniejszać, pomniejszyć	to diminish, to lessen; to belittle, to play down	-am -asz, -szę -szysz
przegrana	loss; defeat	
prowadzony	guided, run	
oparzenie, poparzenie	burn, scald	oparzenie słoneczne - sunburn
zbić	to beat; to break; to bruise (vp)	zbiję zbijesz<br />zbić kogoś do nieprzytomności - to beat somebody unconscious<br />zbić kogoś na kwaśne jabłko - to beat somebody black and blue<br />W razie niebezpieczeństwa, zbić szybę - In the event of an emergency, break the glass
gryźć się, ugryźć się	to fight; to squabble; to clash (about colours)	gryzę gryziesz gryzł gryzła gryź<br />Te kolory się gryzą - These colours clash
chili (n)	chilli, chili	singular only, indeclinable
gromada	group, bunch; class (biology)	Ptaki to gromada kręgowców - Birds are a class of vertebrates
siwy	grey (about hair)	
głuchy	deaf; thick, dense; remote, out-of-the-way	głucha noc - dead of night<br />na głuchej prowincji - in the depths of the country<br />głuchy las - dense forest<br />głuchy jak pień - stone deaf<br />głucha cisza - dead silence
ścinać, ściąć	to cut down (tree); to cut (hair); to smash (ball in sports); to coagulate	-am -asz, zetnę zetniesz ściął ścięła zetnij
zgubiony	lost (about items)	zgubiony portfel - lost wallet
spłacać, spłacić	to pay off, to redeem	-am -asz, -cę -cisz
spychać, zepchnąć	to push down, to push aside	-am -asz, -nę -niesz<br />zepchnąć kogoś - to push somebody down/aside<br />Zepchnął mnie ze schodów - He pushed me down the stairs
nasuwać się, nasunąć się	to occur (thought), to arise (question, doubt)	-am -asz, -nę -niesz nasuń<br>pierwsze skojarzenie, jakie mi się nasunęło... - the first thought that occurred to me...
wysadzany	set, studded, lined	wysadzany diamentami - set with diamonds<br>wysadzany drzewami - lined with trees
sufiks, przyrostek	suffix (grammar)	Gsg: -u, przyrostka
kryzys	crisis	Gsg: -u
skąpy (skąpszy, najskąpszy)	stingy; scanty, skimpy (stingier, stingiest)	skąpy w słowach - sparing with words
doznawać, doznać	to experience, to go through; to suffer	doznaję -jesz, -am -asz<br />doznawać czegoś (genitive) - to experience/to go through something<br>doznać kontuzji - to sustain an injury
spierać się, sprać się	to contend, to argue, to quarrel; to be removed, to come off (stain)	"-am -asz, spiorę spierzesz sprał spierz<br />sprać się only used in the meaning ""to be removed, to come off""<br />spierać się z kimś o coś - to argue with somebody about something<br />Spierali się o wszystko - They were arguing about everything<br />Plama się nie sprała - The stain didn't come off"
zastrzyk	injection, shot	Gsg: -u<br />zrobić komuś zastrzyk - to give somebody an injection
imigrować	to immigrate (vi/vp)	-ruję -rujesz<br />both perfective and imperfective
palec środkowy	middle finger	
świadczyć	to attest, to testify (to something); to show; to provide (service) (vi)	-czę -czysz<br />świadczyć w sądzie pod przysięgą - to give evidence under oath in a court of law<br />świadczyć na czyjąś korzyść/niekorzyść - to give evidence [in favour of]/[against] somebody<br />Ten list świadczy o jego nietakcie - This letter is evidence of his tactlessness
taśma	band, ribbon, tape	
wiec	mass-meeting, rally	GLVsg: wiecu
tkwić, utkwić	to be stuck	-wię -wisz<br>tkwić w (+ locative) - to be stuck in...<br>tkwić w korku - to be stuck in traffic<br>uktwić w czyjejś pamięci - to remain etched in somebody's memory
serial	series	Gsg: -u<br>serial telewizyjny - TV-series
hałas	noise, fuss, racket	Gsg: -u<br />narobić hałasu - to make a fuss
Jamajka	Jamaica	
łączący	connective, connecting, joining (adj)	
lew, lwica	lion, lioness	Gsg of lew: lwa, Npl: lwy
intymny	intimate	
bilet powrotny	return ticket	
upominek	gift, souvenir, present	Gsg: upominku
kocioł	cauldron	Gsg: kotła, Npl: kotły
ugasić	to put out, to extinguish (fire) (vp)	-szę -sisz<br />ugasić pożar - to put out a fire
ujrzeć	to see, to spot, to notice (vp)	literary, -rzę -rzysz
jajecznica	scrambled eggs	GDLsg: jajecznicy, Gpl: jajecznic
mordować, zamordować	to murder	-duję -dujesz
okrętowy	naval, ship (adj)	linia okrętowa - shipping line<br />makler okrętowy - shipbroker
dynia	pumpkin	Gsg: -i
powodzić się	to be doing, to go (well/badly) (vi)	"-dzę -dzisz<br />powodzi nam się dobrze/źle - we're doing well/badly<br />see also ""powieść się"""
panika, popłoch	panic	Gsg of popłoch: -u
smażyć, usmażyć	to fry	-żę -żysz<br>smażyć na głębokim tłuszczu - to deep-fry<br>smażyć jajecznicę - to make scrambled eggs
srebrny	silver, silver-coloured (adj)	srebrny medal - silver medal<br />srebrne wesele - silver wedding (anniversary)
dostatek	wealth; plenty	Gsg: dostatku<br />żyć w dostatku - to be well-off<br />mieć czegoś pod dostatkiem - to have plenty of something
wywracać, wywrócić	to tip over, to overturn	-am -asz, -cę -cisz
deko	decagram, decagramme	indeclinable<br />Common unit in shops. People usually ask for 10 deko of something rather than 100 grammes.
stosować się, zastosować się	to conform (to), to comply (with), to apply (to)	-suję -sujesz<br />stosować się do prośby - to comply with a request<br />stosować się do przepisów - to conform to rules<br />stosować się do czegoś - to refer to something
uszczerbek	detriment, damage, injury	Gsg: uszczerbku<br />z uszczerbkiem dla zdrowia - to the detriment of one's health<br />bez uszczerbku dla zdrowia - without detriment to one's health<br />doznać uszczerbku - to suffer damage<br />nie przynosić uszczerbku - to bring no harm
Kijów	Kiev	Gsg: Kijowa<br>adj: kijowski
łucznik, łuczniczka	archer	Npl of łucznik: łucznicy
licencja	licence (n)	
klatka	cage; frame (film); chest (anat.)	klatka piersiowa - chest<br />klatka schodowa - staircase, stairwell
tchórzliwy	cowardly	
graniczyć	to border (on)	-czę -czysz (usually in the 3rd person, czy -czą)<br />graniczyć z (+ instrumental) - to border on<br />Szwecja graniczy z Finlandią na północnym wschodzie - Sweden borders on Finland in the northeast
pysk, ryj	snout, mug, muzzle (of animal)	Gsg: -a, -a<br />colloquially also used about a human's face
przeciekać, przeciec	to leak	-am -asz, -knę -kniesz przeciekł
fotografia	photography; photograph	Gsg: -ii
jednostkowy	isolated, individual	jednostkowy przypadek - isolated incident<br>jednostkowa cena - unit price
konkurs	competition, contest	Gsg: -u
emeryt, emerytka	pensioner (old age)	
macocha	stepmother	
międzynarodowy	international	
naprężać, naprężyć	to tense, to flex; to tighten	-am -asz, -żę -żysz
fatalny	fatal, calamitous, awful, wretched	
wtajemniczać, wtajemniczyć	to initiate, to let in (on)	-am -asz, -czę -czysz<br />wtajemniczać w (+ accusative) - to initiate into...<br />wtajemniczać kogoś w tajniki - to let somebody in on a secret
motyl	butterfly	
pasy bezpieczeństwa	seatbelt	
śpiwór	sleeping bag	Gsg: śpiworu
fryzjer, fryzjerka	hairdresser	
lewicowy	left-wing (politics)	
dramat	drama	Gsg: -u
natrętny	importunate, bothersome, intrusive	
szanowny	esteemed, respected	szanowny Panie! - Dear Sir! (letter greeting)<br />szanowna Pani! - Dear Mam!<br />Szanowni Państwo! - Ladies and gentlemen! 
archeologia	archaeology	Gsg: -ii
wieprzowina	pork	
zachwycać, zachwycić	to delight, to enthral	-am -asz, -cę -cisz zachwyć
śmierć	death	śmierć głodowa - starvation<br />śmierć samobójcza - suicidal death<br />walczyć na śmierć i życie - to fight to the death<br />Zapomniałem na śmierć! - I clean forgot (colloq.)<br />wyrok śmierci - death sentence
dorastać, dorosnąć	to grow up, to reach a certain height/age	-am -asz, -snę -śniesz dorósł dorosła dorośnij<br />dorosnąć do czegoś - to be mature enough for something<br />Nie dorosła do tego, żeby jeździć na rowerze - She is not old enough yet to ride a bicycle
ość	fishbone	
zaborczy	possessive; agressive, invasive	
ustawa	act, law, statute, bill	uchwalić ustawę - to pass/enact a bill
pasek	strap, stripe, belt	Gsg: paska
niezależność	independence	niezależność materialna - self-sufficiency
wyrządzać, wyrządzić	to do, to cause, to inflict (damage etc)	-am -asz, -dzę -dzisz<br />wyrządzać komuś szkodę - to inflict damage on somebody<br />wyrządzać krzywdę - to do wrong<br />wyrządzać komuś przykrość - to get somebody into trouble
kosmiczny	space; cosmic (adj)	
zaskarżać, zaskarżyć	to sue, to appeal	-am -asz, -żę -żysz
technik	technician, engineer	Npl: technicy<br />technik dentystyczny - dental technician
oznaczony	marked, specified (place); appointed (time); definite	
skorpion	scorpion	
wypukły	convex, bulging	
zwierzchnik, zwierzchniczka	superior (n)	
teren budowy	building site	
podgląd	view, preview, monitoring	Gsg: -u<br />podgląd wydruku - print preview
lodowisko	ice rink	
halucynacja	hallucination	
pistolet	pistol	Gsg: -u
szczebel	rung, level	Gsg: szczebla, Gpl: szczebli<br>piąć się po szczeblach kariery - to move up the ladder
zabudowywać, zabudować	to build up, to develop	-wuję -wujesz, -duję -dujesz
bzik	craze	Gsg: -a<br />mieć bzika na punkcie (+ genitive) - to be crazy about...<br />dostać bzika - to go nuts
łatać, załatać/połatać	to patch (up), to piece together	-am -asz
zwyżka	rise (e.g. in prices) (n)	Especially in economy
topaz	topaz	Gsg: -u
wyrażenie	expression	wyrażenie zgody - agreement, consent<br />wyrażenie potoczne - colloquialism
współzawodnictwo	rivalry, competition	
sprawność	ability; efficiency	sprawność fizyczna - fitness<br />sprawność umysłowa - mental ability
poddawać, poddać	to surrender; to submit (to), to expose (to), to put to the test; to suggest	"poddaję -dajesz, poddam -dasz -dadzą<br />poddawać + dative<br />poddawać próbie - to put to the test<br />poddawać krytyce - to subject to criticism<br />poddawać pod dyskusję - to bring for discussion<br />poddawać działaniu pary - to steam<br />See also ""poddawać się, poddać się"""
kopuła	dome	
chrząszcz, żuk	beetle	
mierzyć, zmierzyć	to measure; to estimate, to evaluate; to try on (clothes); to aim	-rzę -rzysz<br />mierzyć czyjś (dative) puls - to feel somebody's pulse<br />mierzyć kogoś wzrokiem - to eye somebody up and down<br />mierzyć do kogoś z rewolweru - to aim at somebody with a revolver
przenosić, przenieść	to transmit; to carry, to take (somewhere)	-szę -sisz, -niosę -niesiesz -niósł -niosła -nieśli<br />przenosić spojrzenie na (+ accusative) - to turn one's eyes on...<br />przenosić na ekran - to make into a movie
pokonany	defeated	
wyczuwać, wyczuć	to feel, to sense, to smell, to intuit	-am -asz, -czuję -czujesz<br />wyczuwać niebezpieczeństwo - to sense danger<br />wyczuwać napięcie - to feel the tension<br />Wyczuł, że coś był nie tak - He sensed that something was wrong
fascynujący, pasjonujący	fascinating, gripping	
nadmierny	excessive, unreasonable	
określony	definite, determined, specific, specified	
grupa krwi	blood group	
szczelina	gap, slit, crevice, fissure	
nabiał	dairy products, egg products	no plural, Gsg: -u
bękart	bastard	Npl: bękarty
ogarniać, ogarnąć	to embrace, to engulf, to encompass; to tidy up	-am -asz, -nę -niesz<br />ogarniać się - to tidy oneself up
bezinteresowność	unselfishness, disinterestedness	
wentylator	ventilator, fan	Gsg: -a
klosz	(lamp) shade	Gsg: -a
przepuszczać, przepuścić	to let through; to miss, to pass up; to overlook; to let in; to squander	-am -asz, -szczę -ścisz<br>przepuszczać kogoś przodem - to let somebody go first<br>przepuszczać szansę - to miss an opportunity<br>przepuszczać błędy - to overlook mistakes<br>przepuszczać światło - to let in light<br>przepuszczać pieniądze - to squander money
przekręt	scam (n)	Gsg: -u
natychmiastowy	immediate	
zdrajca	traitor	Npl: zdrajcy<br>zdracja ojczyzny - traitor to one's country
mech	moss	Gsg: mchu
samodzielny	independent, self-reliant; separate, individual, self-contained	
niedzielny	Sunday, Sunday's	
wyśmienity, wyborny	excellent, exquisite, delicious	
serek	cream cheese, cottage cheese	Gsg: serka<br />serek topiony - cheese spread
łupież	dandruff	Gsg: -u
oprocentowanie	interest (economical)	
puls, tętno	pulse	Gsg of puls: -u
wyżywienie	food	"Also ""jedzenie"" and ""żywność"""
recepcja	reception, reception desk	
elektryk	electrician	Npl: elektrycy
podwójny	double, dual, binary	podwójne obywatelstwo - dual citizenship<br />podwójne łóżko - double bed<br />podwójny agent - double agent<br />podwójna gra - double game
obserwować, zaobserwować	to watch, to observe, to monitor	-wuję -wujesz
wdrażać, wdrożyć	to implement, to introduce; to train	-am -asz, -żę -żysz
lojalny	loyal	
wydajność	efficiency, productivity, yield	
przeczyć	to deny, to refute, to repudiate (vi)	-czę, -czysz<br />nie przeczę, że... I don't deny that...<br />przeczyć samemu sobie - to contradict oneself
dusza	soul	
smarować, posmarować/nasmarować	to oil, to lubricate, to grease	-ruję -rujesz<br>smarować kremem czyjeś plecy - to put cream on somebody's back<br>smarować się - to put on (e.g. cream or lotion); to get besmeared
sklep jubilerski	jewellery store	
bezrobotny	unemployed	
broń (f)	weapon	usually singular<br />nosić broń - to carry arms<br />broń atomowa - nuclear weapons<br />broń palna - firearms<br />broń masowego rażenia - weapons of mass destruction<br />chwycić za broń - to take up arms<br />złożyć broń - to lay down one's arms
wyposażać, wyposażyć	to equip	wyposażać coś (accusative) w (+ accusative) - to equip something with...
pęd	dash, rush; shoot, sprout; momentum; hunger, urge, craving	Gsg: -u<br />pęd powietrza - rush of air<br />pędem - in a rush, hurriedly<br />w te pędy - this minute, immediately<br />pęd bambusa - bamboo shoot<br />pęd do wiedzy - hunger for knowledge<br />owczy pęd - stampede
pobożny	pious, devout	
godzić, ugodzić	to hit, to strike, to stab; to threaten; to aim	-dzę -dzisz<br />godzić czymś - to threaten/aim/hit with something<br />godzić w coś - to aim/to hit at something<br />godzić na czyjeś życie - to make an attempt on somebody's life<br />Ugodził mnie nożem - He stabbed me with a knife
wędkować	to fish, to angle (vi)	-kuję -kujesz
płytki (płytszy, najpłytszy)	shallow (shallower, shallowest)	
pokój dwuosobowy	double room	
postronny	incidental, outside	osoba postronna - outsider, third party<br />postronny obserwator - bystander
zauważać, zauważyć	to notice, to observe	-am -asz, -żę -żysz
usiłowanie	attempt, endeavour, effort	usiłowanie zabójstwa/rozboju/gwałtu - attempted murder/robbery/rape
czynnik	factor, agent	Gsg: -a
brzytwa	razor	
echo, pogłos	echo, reverberation	Gsg of pogłos: -u
heroina	heroin	
doradztwo	consulting, counselling	
wyznaczony	fixed, appointed, designated	e.g. w wyznaczonym miejscu - at the appointed place
terrorysta	terrorist	
wieloryb	whale	
przyjazd, przybycie	arrival	Gsg: -u<br />Dziękuję państwu za przybycie - Thank you for coming<br />w chwili przybycia - on arrival
okazanie	showing, presentation, display	
laska	cane, stick, walking stick; chick (girl, colloq.)	laska bambusowa - bamboo cane
spiżarnia	pantry	Gsg: -i
pośpiech	hurry, rush (n)	Gsg: -u<br />w pośpiechu - in haste<br />bez pośpiechu - at leisure, no hurry, no rush
niedźwiedź	bear	Gsg: niedźwiedzia, Npl: niedźwiedzie<br>niedźwiedź brunatny - brown bear
firanka	curtain	"light curtain (often more or less transparent) for decoration<br />See also ""zasłona"""
rodzimy	native, indigenous	rodzimy użytkownik języka - native speaker
wykrywacz	detector	Gsg: -a<br>wykrywacz min - mine detector<br>wykrywacz kłamstw - lie detector, polygraph
aborcja	abortion	dokonać aborcji - to perform an abortion
taras	terrace	Gsg: -u
uziemienie	earthing, grounding (electr.)	
spływać, spłynąć	to flow; to run down, to stream; to drift, to float	-am -asz, -nę -niesz<br>spływać krwią - to run with blood<br>spływać potem - to be pouring with sweat<br>spływaj! - get lost!
wypowiedź (f)	statement, declaration; opinion	wypowiedź wtrącona - digression
szminka	lipstick	
kwadrans	quarter (of an hour)	Gsg: -a
umiejętność	skill, ability	
budzić, obudzić	to wake (somebody)	-dzę -dzisz budź<br />budzić się, obudzić się - to wake up<br />Wczoraj obudziłem się o szóstej rano - Yesterday I woke up at six o'clock in the morning
oszust, oszustka	swindler, cheat, fraud	
Kubańczyk, Kubanka	Cuban (person)	
huragan	hurricane	Gsg: -u
toczyć się	to roll (down/along), to run, to be in process (vi)	-czę -czysz<br />tocząca się dyskusja - on-going discussion
wypracowanie	composition, paper (school)	
wymawiać, wymówić	to pronounce, to articulate; to reproach; to dismiss (from work); to cancel	-iam -iasz, -ię -isz<br />wymawiać się od czegoś - to decline something<br />wymawiać komuś umowę - to give notice to somebody
karmel	caramel	Gsg: -u
składnik	component, constituent, ingredient	Gsg: -a
warczeć, warknąć	to growl, to snarl	-czę -czysz, -nę -niesz<br>warczeć na (+ accusative) - to growl at...
ruch uliczny	traffic	
parzysty	even (as in even numbers)	parzysta liczba - even number
wyświetlacz	display, display unit	Gsg: -a
świętokradztwo	sacrilege	
początkowy	initial, preliminary, elementary	
pogrzeb	funeral, burial	Gsg: -u<br />wziąć udział w pogrzebie - to attend a funeral<br />Pogrzeb odbędzie się dwudziestego trzeciego maja - The funeral will take place on May twenty-third
objaw	sign, manifestation; symptom	Gsg: -u
jadłospis	bill of fare, menu	Gsg: -u
razić	to dazzle, to blind; to wound; to offend (vi)	-żę -zisz raź<br />raziło mnie słońce - the sun dazzled me
głaskać, pogłaskać	to stroke	-szczę -szczesz
dzienny	daily, day (adj)	światło dzienne - daylight<br />być na porządku dziennym - to be an everyday occurrence
posługiwać się, posłużyć się	to use, to make use (of)	-guję -gujesz, -żę -żysz<br />posługiwać się kimś/czymś (instrumental) - to make use of somebody/something
wypłakiwać się, wypłakać się	to cry one's fill	-kuję -kujesz, -czę -czesz
optymalny	optimal, optimum	
lama	llama	
konduktor, konduktorka	conductor, ticket inspector	Npl of konduktor: konduktorzy
wiatrak	windmill; fan	Gsg: -a
męka, męczarnia	torture, torment	Gsg of męczarnia: -i<br />umrzeć w męczarniach - to die in agony
ekstaza	ecstasy	
Maroko	Morocco	
włączony	on, in operation (adj)	Telewizor nie jest włączony - The TV is not on
Indonezja	Indonesia	
drzeć, podrzeć	to tear, to rend, to strip; to wear down/out	-drę -drzesz darł drzyj
